"UniqueID","Ten Co So Y Te","So Dien Thoai","Dia Chi","Hour","Rating","Gioi Thieu","Dich Vu","Bac Si","Chuyen Khoa","Loai Co So","Hinh Anh",
"H10462","Khoa Giải phẫu bệnh lý - Bệnh viện Trung ương Quân đội 108","0246 2784 117","1 Trần Hưng Đạo, Bạch Đằng, Hai Bà Trưng, Hà Nội","Thứ Hai - Chủ Nhật: 00:00 - 23:59","","","Xét nghiệm tế bào bằng chọc hút kim nhỏ, Nhuộm nhanh phiến đồ tế bào bằng phương pháp Diff-Quik, Xét nghiệm hóa mô miễn dịch, Cắt lạnh nhanh mảnh mô, Khối tế bào (Cell-Block), Đúc khuôn bệnh phẩm mô bằng máy EC 350, Nhuộm tiêu bản tự động bằng máy HMS 70, Xét nghiệm lai tại chỗ nhiễm sắc thể gắn 2 màu (Dual-ISH), Xét nghiệm lai tại chỗ nhiễm sắc thể gắn huỳnh quang (FISH), Xử lý mô bằng máy tự động STP 120, Xét nghiệm tế bào bằng chọc hút kim nhỏ, Nhuộm nhanh phiến đồ tế bào bằng phương pháp Diff-Quik, Xét nghiệm hóa mô miễn dịch, Cắt lạnh nhanh mảnh mô, Xử lý mô bằng máy tự động STP 120, Đúc khuôn bệnh phẩm mô bằng máy EC 350, Nhuộm tiêu bản tự động bằng máy HMS 70, Khối tế bào (Cell-Block), Xét nghiệm lai tại chỗ nhiễm sắc thể gắn huỳnh quang (FISH), Xét nghiệm lai tại chỗ nhiễm sắc thể gắn 2 màu (Dual-ISH)","DB010940, DB010941, DB010942","K11","T05","H10462.jpg",
"H10463","Khoa Xét nghiệm - Bệnh viện Quận 4","0283 8261 568","63 - 65 Bến Vân Đồn, 12, Quận 4, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 13:00 - 17:30 , 05:00 - 11:30","","","","","K39","T05","H10463.jpg",
"H10464","Khoa Nội Tổng quát - Bệnh viện Hoàn Mỹ Đà Lạt","0263 3577 633","Mimosa, 10, Đà Lạt, Lâm Đồng","Thứ Hai - Chủ Nhật: 00:00 - 23:00","","Khoa Nội có chức năng chẩn đoán và điều trị các bệnh Nội khoa ở người lớn và trẻ em. Chuyên khoa cung cấp dịch vụ khám, chẩn đoán và điều trị các bệnh lý thông thường như bệnh lý tim mạch, tăng huyết áp, thiếu máu cơ tim, suy tim, rối loạn nhịp tim, bệnh lý hô hấp, bệnh lý tiêu hóa, bệnh lý thận tiết niệu, bệnh lý nội tiết, bệnh lý huyết học, bệnh cơ xương khớp, bệnh tự miễn và các bệnh lý nhiễm trùng và ký sinh trùng.","Điều trị Gout, Điều trị Lupus ban đỏ, Điều trị viêm khớp thiếu niên, Điều trị viêm khớp dạng thấp, Điều trị viêm ruột, Điều trị viêm loét dạ dày tá tràng, Điều trị viêm gan, Điều trị tiêu chảy cấp, Điều trị viêm tụy cấp, Điều trị xơ gan, Điều trị tăng huyết áp, Điều trị rối loạn nhịp tim, Điều trị suy tim, Điều trị thiếu máu cơ tim, Điều trị hen phế quản, Điều trị viêm phổi, Điều trị viêm phế quản, Điều trị cường giáp, Điều trị suy giáp, Điều trị đái tháo đường, Điều trị viêm bàng quang, Điều trị hội chứng thận hư, Điều trị viêm cầu thận cấp, Điều trị thiếu máu, Điều trị bệnh lý tim mạch, Điều trị tăng huyết áp, Điều trị thiếu máu cơ tim, Điều trị suy tim, Điều trị rối loạn nhịp tim, Điều trị COPD, Điều trị hen phế quản, Điều trị viêm phổi, Điều trị viêm phế quản, Điều trị viêm ruột, Điều trị viêm loét dạ dày tá tràng, Điều trị viêm tụy cấp, Điều trị tiêu chảy cấp, Điều trị viêm gan, Điều trị xơ gan, Điều trị hội chứng thận hư, Điều trị viêm cầu thận cấp, Điều trị viêm bàng quang, Điều trị đái tháo đường, Điều trị cường giáp, Điều trị suy giáp, Điều trị rối loạn chuyển hóa lipid, Điều trị thiếu máu, Điều trị viêm khớp dạng thấp, Điều trị viêm khớp thiếu niên, Điều trị gout, Điều trị thoái khớp, Điều trị lupus ban đỏ, Điều trị nhiễm trùng, Điều trị ký sinh trùng","DB010943",", K23","T05","H10464.jpg",
"H10465","Khoa Hồi sức cấp cứu - Tích cực chống độc - Bệnh viện Quận 11","0283 9650 220","72 Đường số 5 Cư Xá Bình Thới, 8, Quận 11, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 00:00 - 23:59","","Khoa cấp cứu là nơi tiếp nhận về các bệnh liên quan đến cấp cứu Nội ngoại, ngoài ra còn cấp cứu về các bệnh nhân chấn thương do tai nạn giao thông, tai nạn sinh hoạt, tai nạn lao động cần phải cấp cứu khẩn trương.","Cấp cứu bệnh nhân chấn thương tai nạn giao thông, Cấp cứu bệnh nhân chấn thương tai nạn sinh hoạt, Cấp cứu bệnh nhân chấn thương tai nạn lao động","DB010944, DB010945","K14","T05","H10465.jpg",
"H10466","Khoa Ung bướu trẻ em - Bệnh viện K - Cơ sở 2","0243 8252 143","304 Tựu Liệt, Tam Hiệp, Hoàng Mai, Hà Nội","","","","","","","T05","",
"H10467","Khoa Tai Mũi Họng - Mắt - Răng Hàm Mặt - Bệnh viện Đại học Y Dược Huế","0234 3847 146","41 Nguyễn Huệ, Vĩnh Ninh, Huế, Thừa Thiên - Huế","","","Khoa Tai Mũi Họng - Mắt - Răng Hàm Mặt được thành lập ngày 23/3/2009. Cơ sở ở tầng 4 trên Khoa Ung bướu. Lúc mới thành lập Khoa: 10 giường, 4 Điều dưỡng và có 2 Hộ lý. Hiện nay, sau 7 năm phát triển, Khoa đã có 43 giường 8 Điều dưỡng và có 2 Hộ lý. Biên chế Bác sĩ làm việc tại Khoa: Ban chủ nhiệm kiêm nhiệm từ Bộ môn Tai Mũi Họng, Mắt và Khoa Răng Hàm Mặt. Ngoài ra cán bộ giáo dục của các Bộ môn tham gia khám bệnh tại Phòng khám, tham gia phẫu thuật và trực tại Khoa Tai Mũi Họng - Mắt - Răng Hàm Mặt. Học viên sau đại học: Bác sĩ đại học chuyên khoa, Bác sĩ Nội trú, Bác sĩ Cao học, Bác sĩ chuyên khoa I, Bác sĩ chuyên khoa II vừa học tập vừa tham gia làm việc và trực tại Khoa.","Điều trị các bệnh lý thông thường và khối u vùng tai mũi họng, Phẫu thuật nội soi mũi xoang, Phẫu thuật tai dưới nội soi và kính hiển vi điều trị viêm nhiễm và tạo hình màng nhĩ, Tiêm xuyên nhĩ qua nội soi điều trị ù tai và điếc đột ngột, Phẫu thuật nội soi treo về thanh quản, Điều trị các Amiđan bằng Coblator và nạo VA, Điều trị các Amiđan bằng Shaver qua nội soi, Điều trị các bệnh lý trong nhãn khoa, Phẫu thuật Phaco, Mổ lác, Điều trị các bệnh lý vùng răng hàm mặt, Cắm ghép Implant trong phục hình răng giả, Phẫu thuật dị tật bẩm sinh vùng hàm mặt","DB010946, DB010947, DB010948, DB010949, DB010950, DB010951, DB010952, DB010953, DB010954, DB010955, DB010956","K24, K26, K20","T05","H10467.jpg",
"H10468","Khoa Răng Hàm Mặt - Bệnh viện Đa khoa Đồng Nai","0251 8969 999","2 Đồng Khởi, Tam Hòa, Biên Hòa, Đồng Nai","","","","","DB010957, DB010958, DB010959, DB010960","K24","T05","",
"H10469","Khoa Sản - Bệnh viện Bắc Thăng Long","0243 9686 877","Tầng 1 nhà C, Tổ 18, Đông Anh, Đông Anh, Hà Nội","Thứ Hai - Chủ Nhật: 00:00 - 23:59","","","Điều trị bệnh phụ khoa, Chăm sóc sức khỏe sinh sản, Khám thai, Đỡ đẻ, Điều trị bệnh phụ khoa, Khám thai, Theo dõi thai, Đỡ đẻ, Chăm sóc sức khỏe sinh sản","DB010961","","T05","H10469.jpg",
"H10470","Khoa Sản 4 - Bệnh viện Phụ sản Hải Phòng","0225 3745 128","19 Trần Quang Khải, Quang Trung, Hồng Bàng, Hải Phòng","Thứ Hai - Thứ Tư: 00:00 - 23:59
Thứ Năm, Thứ Bảy: 00:00 - 23:59 , 00:00 - 23:59","","Khoa Sản 4 hiện nay ở tầng 2 của khu nhà 3 tầng, diện tích khoảng 70m2 bao gồm 2 phòng đẻ, 2 phòng chờ, 9 giường chờ đẻ, 4 giường hậu sản 6h. Nhiệm vụ của khoa là đỡ đẻ, mổ lấy thai cho các sản phụ có nhu cầu đẻ ở khu tự chọn yêu cầu.","","DB010962, DB010963, DB010964, DB010965","K25","T05","H10470.jpg",
"H10471","Khoa Cấp cứu - Bệnh viện Nguyễn Tri Phương","0283 9234 332","468 Nguyễn Trãi, 8, Quận 5, Hồ Chí Minh","","","","","DB010966, DB010967","K14","T05","H10471.jpg",
"H10472","Khoa Nhi - Bệnh viện Nguyễn Tri Phương","0283 9234 332","468 Nguyễn Trãi, 8, Quận 5, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 13:00 - 17:30 , 07:00 - 11:30","","","","DB010968, DB010969, DB010970, DB010971, DB010972","K21","T05","H10472.jpg",
"H10473","Khoa Chẩn đoán hình ảnh - Bệnh viện Đại học Y dược thành phố Hồ Chí Minh - Cơ sở 2","0283 9555 548","201 Nguyễn Chí Thanh, 12, Quận 5, Hồ Chí Minh","","","Khoa Chẩn đoán hình ảnh - Bệnh viện Đại học Y dược có 5 phân khoa: X-quang, siêu âm, X-quang cắt lớp điện toán. Hình ảnh và kết quả các kỹ thuật chụp được nối mạng với nhau, lưu trữ và truy cập lại dễ dàng. Ngoài chức năng khám, chẩn đoán và điều trị như đã nêu trên, khoa Chẩn đoán hình ảnh còn là đơn vị đào tạo liên tục sinh viên Y khoa chuyên ngành kỹ thuật hình ảnh y học, các bác sĩ chuyên khoa chẩn đoán hình ảnh trong sau đại học, các lớp bồi dưỡng ngắn hạn chuyên ngành…cho khu vực và trên cả nước.","Siêu âm sản phụ khoa, Siêu âm tổng quát thông thường, Điều trị ung thư gan, Siêu âm tim, Siêu âm Doppler màu mạch máu, Siêu âm tuyến tiền liệt, Chụp cộng hưởng từ sọ não, Chụp cộng hưởng từ cơ xương khớp, Chụp cộng hưởng từ mạch máu, Siêu âm đàn hồi mô, Sinh thiết tuyến vú, Chụp mật xuyên gan qua da, Chụp mật tụy qua nội soi, Sinh thiết tuyến vú,  Chụp X-quang vú, Chụp X-quang động học tống phân, Siêu âm tổng quát thông thường, Siêu âm tim, Siêu âm Doppler màu mạch máu , Siêu âm Doppler màu nội tạng, Siêu âm sản khoa 3 chiều, Siêu âm sản khoa 4 chiều, Siêu âm sản phụ khoa, Tầm soát dị dạng thai nhi, Siêu âm trong mổ mở, Siêu âm trong mổ nội soi, Siêu âm lòng trực tràng, Siêu âm lòng hậu môn, Siêu âm tuyến tiền liệt, Siêu âm bơm nước lòng tử cung, Siêu âm đàn hồi mô, Thực hiện thủ thuật sinh thiết, Chọc hút kim nhỏ khảo sát tế bào, Chọc hút khảo sát tế bào, Dẫn lưu dịch khảo sát tế bào, Áp xe khảo sát tế bào, Chụp phổi tầm soát liều tia thấp, Chụp CT đo kích thước khung chậu, Chụp cộng hưởng từ sọ não, Chụp cộng hưởng từ đầu, Chụp cộng hưởng từ mặt, Chụp cộng hưởng từ cổ, Chụp cộng hưởng từ cột sống, Chụp cộng hưởng từ phần mềm, Chụp cộng hưởng từ cơ xương khớp, Chụp cộng hưởng từ vùng bụng chậu, Chụp cộng hưởng từ tuyến vú, Chụp cộng hưởng từ mạch máu, Chụp cộng hưởng từ tuyến tiền liệt, Chụp cộng hưởng từ tử cung phần phụ, Chụp cộng hưởng từ ống hậu môn, Đánh giá thương tổn và chức năng của tuyến giáp, Đánh giá thương tổn và chức năng của thận, Đánh giá thương tổn và chức năng của tim, Đánh giá thương tổn và chức năng của xương, Hủy khối u nang, Điều trị ung thư gan, Thuyên tắc u mạch máu ở gan, Thuyên tắc u mạch máu ở thận, Thuyên tắc u mạch máu trong mô mềm, Thuyên tắc động mạch điều trị ho ra máu, Thuyên tắc động mạch điều trị xuất huyết tiêu hóa, Thuyên tắc động mạch tử cung trong điều trị u xơ tử cung, Thuyên tắc động mạch tử cung trong điều trị băng huyết sau sinh","","K01","T05","H10473.jpg",
"H10474","Khoa Điều trị theo yêu cầu - Bệnh viện Trưng Vương","0287 3036 263","266 Lý Thường Kiệt, 14, Quận 10, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 00:00 - 23:59","","Khoa Điều trị theo yêu cầu được đưa vào sử dụng từ cuối năm 2003, có nhiệm vụ chẩn đoán và điều trị tất cả các bệnh lý Nội và Ngoại khoa, với mong muốn đem đến cho người bệnh nằm điều trị có được một môi trường tiện nghi, hiện đại, sạch sẽ và thoải mái để cho người bệnh luôn có cảm giác như ở nhà góp phần vào sự thành công trong điều trị. Luôn bám sát tiêu chí trên, với lợi thế cơ sở mới hiện đại, tập thể đội ngũ nhân viên của khoa luôn tạo mọi điều kiện thuận lợi nhất cho bệnh nhân trong quá trình chăm sóc và điều trị.","Điều trị bệnh phụ khoa, Điều trị bệnh khớp, Điều trị bệnh tiêu hóa, Điều trị bệnh gan mật, Phẫu thuật trĩ, Điều trị bệnh phổi, Điều trị bệnh tuyến giáp, Điều trị bệnh nội tiết, Điều trị bệnh thận, Điều trị bệnh thần kinh, Điều trị bệnh huyết học, Điều trị bệnh lý tim mạch, Điều trị bệnh nội tiết, Điều trị bệnh khớp, Điều trị bệnh huyết học, Điều trị bệnh tiêu hóa, Điều trị bệnh phổi, Điều trị bệnh thận, Điều trị bệnh thần kinh, Điều trị bệnh nhiễm trùng , Điều trị bệnh gan mật, Điều trị bệnh ống tiêu hóa, Điều trị bệnh ống hậu môn, Điều trị bệnh lồng ngực, Điều trị bệnh mạch máu, Điều trị bệnh tăng tiết mồ hôi tay, Điều trị bệnh tuyến giáp, Điều trị bệnh niệu khoa, Điều trị bệnh cơ xương khớp, Điều trị bệnh chấn thương chỉnh hình, Điều trị bệnh ung thư, Điều trị bệnh ngoại thần kinh, Điều trị bệnh phụ khoa, Phẫu thuật trĩ, Phẫu thuật nứt hậu môn, Phẫu thuật dò hậu môn, Phẫu thuật bệnh lý sỏi túi mật","DB010973, DB010974, DB010975, DB010976, DB010977, DB010978, DB010979, DB010980","","T05","H10474.jpg",
"H10475","Khoa Ngoại - Bệnh viện Đa khoa Bảo Sơn 2","091 585 07 70","52 Nguyễn Chí Thanh, Láng Thượng, Đống Đa, Hà Nội","Thứ Hai - Thứ Bảy: 07:30 - 17:00","","Khoa Ngoại thực hiện khám, điều trị và phẫu thuật các bệnh lý ngoại khoa: bệnh lý thuộc đường tiêu hóa như dạ dày tá tràng, ruột non, trực tràng; bệnh lý gan mật như sỏi túi mật, sỏi đường mật, u gan. Khoa Ngoại Bệnh viện Đa khoa Bảo Sơn 2  đi đầu trong việc thực hiện các kỹ thuật mới điều trị về ngoại khoa, đặc biệt là phẫu thuật nội soi.","Điều trị bệnh lý khớp gối, Điều trị gãy xương, Điều trị dạ dày, Điều trị tá tràng, Điều trị bệnh về hậu môn trực tràng, Điều trị bệnh về ruột non, Điều trị đau đại tràng, Điều trị trĩ, Điều trị sỏi túi mật, Điều trị sỏi đường mật, Điều trị bệnh viêm gan, Điều trị rò hậu môn, Điều trị sỏi thận, Điều trị niệu đạo, Chữa bướu tiền liệt tuyến, Điều trị sỏi bàng quang, Điều trị sỏi niệu quản, Điều trị sai khớp, Điều trị tổn thương dây chằng, Điều trị dạ dày, Điều trị tá tràng, Điều trị bệnh về ruột non, Điều trị đau đại tràng, Điều trị bệnh về hậu môn trực tràng, Điều trị sỏi túi mật, Điều trị sỏi đường mật, Điều trị bệnh viêm gan, Điều trị trĩ, Điều trị rò hậu môn, Điều trị sỏi thận, Điều trị sỏi niệu quản, Điều trị sỏi bàng quang, Điều trị niệu đạo, Bướu tiền liệt tuyến, Điều trị gãy xương, Điều trị sai khớp, Điều trị tổn thương dây chằng, Điều trị bệnh lý khớp gối","DB010981",", K02, K20","T05","H10475.jpg",
"H10476","Khoa Phẫu thuật tạo hình thẩm mỹ - Bệnh Viện Mắt Quốc Tế Việt - Nga","096 810 50 42","Nhà C2 làng quốc tế Thăng Long, Dịch Vọng, Cầu Giấy, Hà Nội","Thứ Hai - Chủ Nhật: 08:00 - 17:30","","Bệnh viện Mắt Quốc tế Việt – Nga được sáng lập với mục tiêu mang đến cho người bệnh Việt Nam dịch vụ khám chữa bệnh đạt tiêu chuẩn quốc tế, là đơn vị được ứng dụng các thành tựu khoa học tiên tiến nhất trên thế giới, thừa hưởng kinh nghiệm trên 25 năm hoạt động trong lĩnh vực điều trị của Viện Fyodorov với các trang thiết bị hiện đại và đồng bộ, đặc biệt là đội ngũ các chuyên gia nhãn khoa hàng đầu của Nga, có chuyên môn cao, nhiều kinh nghiệm trực tiếp khám và điều trị, mức chi phí khám chữa bệnh hợp lý, đáp ứng yêu cầu ngày càng cao của người dân. Bệnh viện Mắt Quốc tế Việt – Nga chắc chắn sẽ làm hài lòng tất cả mọi người.","Phẫu thuật tạo mí mắt, Phẫu thuật lấy bọng mỡ mắt, Phẫu thuật điều trị lác, Phẫu thuật sụp mi, Phẫu thuật nâng mi, Tẩy nốt ruồi, Cắt mụn thịt, Phẫu thuật điều trị lác, Phẫu thuật sụp mi, Phẫu thuật nâng mi, Phẫu thuật tạo mí mắt, Phẫu thuật lấy bọng mỡ mắt, Tẩy nốt ruồi, Cắt mụn thịt","DB010982",", K20","T05","H10476.jpg",
